eventId,eventCount,uuid,eventFlag,ipAddress,timestamp,timezone,latitude,longitude
1,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.039148,-122.39544
2,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,,1.688E+12,America/Los_Angeles,41.03917,-122.39547
3,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,,1.688E+12,America/Los_Angeles,41.03913,-122.39544
4,10,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.039177,-122.39542
5,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.039182,-122.39544
6,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.03919,-122.39542
7,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.039136,-122.39541
8,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.03914,-122.39543
9,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.039126,-122.3954
10,12,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.039188,-122.39541
11,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,,1.688E+12,America/Los_Angeles,41.03915,-122.39543
12,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.03916,-122.39544
13,3,bd7b10e3-9199-3ee8-866b-1a08574fed07,622592,107.77.109.1,1.688E+12,America/Los_Angeles,41.0811,-122.35598
14,12,bd7b10e3-9199-3ee8-866b-1a08574fed07,622592,107.77.109.1,1.688E+12,America/Los_Angeles,41.081127,-122.35592
15,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,622592,107.77.109.1,1.688E+12,America/Los_Angeles,41.08115,-122.35595
16,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,622592,107.77.109.1,1.688E+12,America/Los_Angeles,41.081173,-122.3559
17,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,98304,,1.688E+12,America/Los_Angeles,41.08116,-122.35596
18,9,bd7b10e3-9199-3ee8-866b-1a08574fed07,622592,107.77.109.1,1.688E+12,America/Los_Angeles,41.081142,-122.35594
19,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,622592,107.77.109.1,1.688E+12,America/Los_Angeles,41.081186,-122.35593
20,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,,1.688E+12,America/Los_Angeles,41.39764,-122.37877
21,9,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,104.53.240.49,1.688E+12,America/Los_Angeles,41.39761,-122.37877
22,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,104.53.240.49,1.688E+12,America/Los_Angeles,41.39763,-122.37878
23,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,104.53.240.49,1.688E+12,America/Los_Angeles,41.39768,-122.37871
24,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,,1.688E+12,America/Los_Angeles,41.39767,-122.37872
25,6,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,104.53.240.49,1.688E+12,America/Los_Angeles,41.39762,-122.37878
26,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,104.53.240.49,1.688E+12,America/Los_Angeles,41.39761,-122.37877
27,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,104.53.240.49,1.688E+12,America/Los_Angeles,41.39763,-122.37878
28,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.54887,-122.48314
29,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,,1.688E+12,America/Los_Angeles,41.54886,-122.48314
30,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.54887,-122.48317
31,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.5488,-122.48316
32,3,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.54885,-122.48313
33,9,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,41.54884,-122.48319
34,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.54888,-122.48312
35,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.54881,-122.48312
36,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,,1.688E+12,America/Los_Angeles,41.54888,-122.48318
37,9,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,41.54883,-122.48319
38,5,bd7b10e3-9199-3ee8-866b-1a08574fed07,49152,,1.688E+12,America/Los_Angeles,41.637863,-122.5291
39,5,bd7b10e3-9199-3ee8-866b-1a08574fed07,49152,,1.688E+12,America/Los_Angeles,41.637854,-122.5291
40,10,bd7b10e3-9199-3ee8-866b-1a08574fed07,81920,,1.688E+12,America/Los_Angeles,41.6841,-122.63391
41,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,49152,,1.688E+12,America/Los_Angeles,41.82482,-122.5796
42,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,49152,,1.688E+12,America/Los_Angeles,41.82481,-122.5796
43,11,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,41.91067,-122.56946
44,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.91062,-122.56944
45,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.91064,-122.56941
46,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,49152,,1.688E+12,America/Los_Angeles,41.91063,-122.56946
47,8,bd7b10e3-9199-3ee8-866b-1a08574fed07,1622016,107.242.121.1,1.688E+12,America/Los_Angeles,41.897601,-122.56455
48,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,41.897661,-122.5645
49,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,41.89762,-122.56452
50,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.897632,-122.56452
51,10,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,41.91068,-122.56945
52,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,41.9106,-122.56945
53,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,41.91061,-122.56945
54,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,41.91064,-122.56945
55,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.91065,-122.56945
56,10,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,41.94823,-122.58831
57,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,41.9482,-122.58835
58,10,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,41.94824,-122.58831
59,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,,1.688E+12,America/Los_Angeles,41.94827,-122.58838
60,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.94826,-122.58838
61,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,,1.688E+12,America/Los_Angeles,41.9482,-122.58833
62,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.94822,-122.58832
63,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,41.94828,-122.58837
64,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,41.94822,-122.58836
65,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.00546,-122.6153
66,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.00542,-122.61534
67,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.00547,-122.61535
68,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,134774784,107.242.121.1,1.688E+12,America/Los_Angeles,42.00545,-122.61536
69,8,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.00549,-122.61531
70,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,,1.688E+12,America/Los_Angeles,42.00548,-122.61537
71,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134774784,107.242.121.1,1.688E+12,America/Los_Angeles,42.00546,-122.61535
72,9,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.00549,-122.61532
73,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134774784,107.242.121.1,1.688E+12,America/Los_Angeles,42.00542,-122.6153
74,4,bd7b10e3-9199-3ee8-866b-1a08574fed07,134774784,107.242.121.1,1.688E+12,America/Los_Angeles,42.00545,-122.61531
75,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.00547,-122.61538
76,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.01407,-122.61428
77,3,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.014,-122.61425
78,3,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.014012,-122.61422
79,21,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.014046,-122.61429
80,3,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.014025,-122.61425
81,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,,1.688E+12,America/Los_Angeles,42.01404,-122.61425
82,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,134774784,107.242.121.1,1.688E+12,America/Los_Angeles,42.01403,-122.61429
83,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.014076,-122.61427
84,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,,1.688E+12,America/Los_Angeles,42.02184,-122.60694
85,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,134774784,107.242.121.1,1.688E+12,America/Los_Angeles,42.02184,-122.60696
86,3,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.021847,-122.60695
87,10,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.021862,-122.60691
88,3,bd7b10e3-9199-3ee8-866b-1a08574fed07,134774784,107.242.121.1,1.688E+12,America/Los_Angeles,42.0218,-122.6069
89,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134774784,107.242.121.1,1.688E+12,America/Los_Angeles,42.021804,-122.60696
90,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,134774784,107.242.121.1,1.688E+12,America/Los_Angeles,42.02183,-122.60693
91,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134250496,,1.688E+12,America/Los_Angeles,42.02183,-122.60695
92,6,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.021851,-122.60692
93,3,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.021867,-122.60696
94,5,bd7b10e3-9199-3ee8-866b-1a08574fed07,135315456,,1.688E+12,America/Los_Angeles,42.04218,-122.6002
95,5,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,,1.688E+12,America/Los_Angeles,42.04217,-122.6002
96,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.050838,-122.60734
97,3,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.05086,-122.60733
98,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,,1.688E+12,America/Los_Angeles,42.05085,-122.60734
99,11,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.050884,-122.60733
100,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134774784,107.242.121.1,1.688E+12,America/Los_Angeles,42.050858,-122.6073
101,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134250496,,1.688E+12,America/Los_Angeles,42.05082,-122.60736
102,10,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.050873,-122.60734
103,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134774784,107.242.121.1,1.688E+12,America/Los_Angeles,42.05088,-122.60735
104,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,49152,,1.688E+12,America/Los_Angeles,42.0583,-122.60881
105,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,,1.688E+12,America/Los_Angeles,42.05837,-122.60885
106,17,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,42.058314,-122.60882
107,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,42.058363,-122.60884
108,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,42.05833,-122.60887
109,13,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,42.058323,-122.60881
110,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,42.05837,-122.60883
111,5,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,42.058385,-122.60886
112,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,42.05831,-122.6088
113,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,42.0583,-122.60884
114,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,42.05837,-122.60886
115,9,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,42.07754,-122.60128
116,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,42.0775,-122.60123
117,5,bd7b10e3-9199-3ee8-866b-1a08574fed07,49152,,1.688E+12,America/Los_Angeles,42.07753,-122.60127
118,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,42.07757,-122.60128
119,3,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.11028,-122.61701
120,9,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.110253,-122.617056
121,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.11025,-122.617077
122,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.110262,-122.617056
123,4,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,,1.688E+12,America/Los_Angeles,42.110264,-122.617065
124,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,134774784,107.242.121.1,1.688E+12,America/Los_Angeles,42.11027,-122.61702
125,4,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,,1.688E+12,America/Los_Angeles,42.12029,-122.62419
126,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,,1.688E+12,America/Los_Angeles,42.13126,-122.63217
127,9,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.131233,-122.63215
128,7,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.131244,-122.63216
129,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134774784,107.242.121.1,1.688E+12,America/Los_Angeles,42.131256,-122.63213
130,7,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.13125,-122.63218
131,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134774784,107.242.121.1,1.688E+12,America/Los_Angeles,42.168977,-122.6549
132,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.16894,-122.65493
133,6,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.1689,-122.65495
134,3,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.16892,-122.65496
135,3,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.168926,-122.654936
136,13,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.168915,-122.654945
137,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,,1.688E+12,America/Los_Angeles,42.18214,-122.66383
138,13,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.18219,-122.663864
139,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134774784,107.242.121.1,1.688E+12,America/Los_Angeles,42.18216,-122.663845
140,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.18217,-122.663882
141,4,bd7b10e3-9199-3ee8-866b-1a08574fed07,134791168,107.242.121.1,1.688E+12,America/Los_Angeles,42.18219,-122.663853
142,7,bd7b10e3-9199-3ee8-866b-1a08574fed07,134774784,107.242.121.1,1.688E+12,America/Los_Angeles,42.18213,-122.66384
143,3,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,42.20337,-122.68652
144,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,42.20335,-122.68655
145,5,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,42.20337,-122.6865
146,8,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,42.20338,-122.68651
147,9,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,42.22564,-122.73419
148,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,49152,,1.688E+12,America/Los_Angeles,42.22565,-122.73416
149,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,42.22565,-122.7341
150,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,42.22568,-122.7341
151,5,bd7b10e3-9199-3ee8-866b-1a08574fed07,49152,,1.688E+12,America/Los_Angeles,42.22563,-122.73419
152,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,42.22566,-122.73415
153,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,42.232941,-122.750423
154,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,49152,,1.688E+12,America/Los_Angeles,42.23296,-122.75048
155,16,bd7b10e3-9199-3ee8-866b-1a08574fed07,573440,107.242.121.1,1.688E+12,America/Los_Angeles,42.232997,-122.750495
156,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,,1.688E+12,America/Los_Angeles,42.23297,-122.75044
157,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,42.23298,-122.75043
158,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,557056,107.242.121.1,1.688E+12,America/Los_Angeles,42.232935,-122.750476
159,11,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,104.143.92.49,1.688E+12,America/Los_Angeles,42.259922,-122.79092
160,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,104.143.92.49,1.688E+12,America/Los_Angeles,42.25993,-122.79098
161,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134250496,104.143.92.49,1.688E+12,America/Los_Angeles,42.259954,-122.79092
162,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,104.143.92.49,1.688E+12,America/Los_Angeles,42.259971,-122.79094
163,5,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,,1.688E+12,America/Los_Angeles,42.259911,-122.79091
164,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,104.143.92.49,1.688E+12,America/Los_Angeles,42.25994,-122.79097
165,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,135315456,104.143.92.49,1.688E+12,America/Los_Angeles,42.26944,-122.80237
166,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,,1.688E+12,America/Los_Angeles,42.26943,-122.80238
167,10,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,104.143.92.49,1.688E+12,America/Los_Angeles,42.269413,-122.80238
168,5,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,,1.688E+12,America/Los_Angeles,42.269424,-122.80237
169,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,,1.688E+12,America/Los_Angeles,42.2793,-122.81271
170,6,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,104.143.92.49,1.688E+12,America/Los_Angeles,42.27935,-122.81274
171,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134250496,104.143.92.49,1.688E+12,America/Los_Angeles,42.27932,-122.81277
172,8,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,104.143.92.49,1.688E+12,America/Los_Angeles,42.27935,-122.81272
173,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,,1.688E+12,America/Los_Angeles,42.27936,-122.81273
174,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,104.143.92.49,1.688E+12,America/Los_Angeles,42.27934,-122.81277
175,10,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,104.143.92.49,1.688E+12,America/Los_Angeles,42.27936,-122.81271
176,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134250496,104.143.92.49,1.688E+12,America/Los_Angeles,42.27933,-122.81271
177,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,135315456,104.143.92.49,1.688E+12,America/Los_Angeles,42.289162,-122.82365
178,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,104.143.92.49,1.688E+12,America/Los_Angeles,42.28918,-122.82361
179,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,,1.688E+12,America/Los_Angeles,42.28912,-122.82364
180,29,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,104.143.92.49,1.688E+12,America/Los_Angeles,42.289191,-122.82367
181,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,104.143.92.49,1.688E+12,America/Los_Angeles,42.28917,-122.82362
182,5,bd7b10e3-9199-3ee8-866b-1a08574fed07,134266880,104.143.92.49,1.688E+12,America/Los_Angeles,42.28911,-122.82363
183,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,134250496,104.143.92.49,1.688E+12,America/Los_Angeles,42.28912,-122.82362
184,11,bd7b10e3-9199-3ee8-866b-1a08574fed07,49152,,1.688E+12,America/Los_Angeles,42.315693,-122.8462
185,10,bd7b10e3-9199-3ee8-866b-1a08574fed07,65536,,1.68801E+12,America/Los_Angeles,42.315606,-122.84621
186,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,65536,104.143.92.49,1.68801E+12,America/Los_Angeles,42.315648,-122.84621
187,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,,1.68801E+12,America/Los_Angeles,42.32648,-122.8367
188,13,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,104.143.92.49,1.68801E+12,America/Los_Angeles,42.32649,-122.83675
189,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,104.143.92.49,1.68801E+12,America/Los_Angeles,42.32645,-122.83672
190,13,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,104.143.92.49,1.68801E+12,America/Los_Angeles,42.329878,-122.83551
191,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,,1.68801E+12,America/Los_Angeles,42.32985,-122.83555
192,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,104.143.92.49,1.68801E+12,America/Los_Angeles,42.329884,-122.8355
193,4,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,,1.68801E+12,America/Los_Angeles,42.329887,-122.83552
194,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,104.143.92.49,1.68801E+12,America/Los_Angeles,42.357984,-122.82367
195,11,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,104.143.92.49,1.68801E+12,America/Los_Angeles,42.357986,-122.82365
196,16,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,104.143.92.49,1.68801E+12,America/Los_Angeles,42.357975,-122.82366
197,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,104.143.92.49,1.68801E+12,America/Los_Angeles,42.357982,-122.82361
198,4,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,,1.68801E+12,America/Los_Angeles,42.358448,-122.82383
199,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,104.143.92.49,1.68801E+12,America/Los_Angeles,42.358335,-122.82397
200,11,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,104.143.92.49,1.68801E+12,America/Los_Angeles,42.358356,-122.82392
201,6,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,104.143.92.49,1.68801E+12,America/Los_Angeles,42.3583,-122.82396
202,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,32768,104.143.92.49,1.68801E+12,America/Los_Angeles,42.358311,-122.82393
